model,threshold,f1score,precision_score,accuracy_score,balanced_accuracy_score,recall_score,roc_auc_score,seed,cv,config,method,config_epochs,config_batch,config_pred_weights,config_input_weights
Scratch,0.5,0.6860465116279069,0.7195121951219512,0.8676470588235294,0.7916142557651992,0.6555555555555556,0.8734800838574424,Seed_115,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4957264957264956,0.3647798742138364,0.7107843137254902,0.735015015015015,0.7733333333333333,0.8386386386386386,Seed_116,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6666666666666666,0.6111111111111112,0.8651960784313726,0.8141141141141142,0.7333333333333333,0.8899299299299299,Seed_116,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4297520661157025,0.3005780346820809,0.6617647058823529,0.6983455175067333,0.7536231884057971,0.7894061818648198,Seed_116,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6242774566473989,0.5192307692307693,0.8406862745098039,0.8175580351417212,0.782608695652174,0.8875208413492369,Seed_116,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5092250922509225,0.3812154696132597,0.6740196078431373,0.7072327044025157,0.7666666666666667,0.7580712788259958,Seed_116,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.4535315985130111,0.3407821229050279,0.6397058823529411,0.6533542976939204,0.6777777777777778,0.6827044025157233,Seed_116,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4232081911262798,0.2844036697247706,0.5857843137254902,0.679099099099099,0.8266666666666667,0.8047247247247247,Seed_117,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.7012987012987013,0.6835443037974683,0.8872549019607843,0.8224624624624625,0.72,0.9093893893893894,Seed_117,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.3767123287671232,0.2466367713004484,0.553921568627451,0.6507631140182122,0.7971014492753623,0.7612329528451113,Seed_117,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6011560693641619,0.5,0.8308823529411765,0.8001154290111581,0.7536231884057971,0.8693514599632337,Seed_117,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4394904458598726,0.3080357142857143,0.5686274509803921,0.6396226415094339,0.7666666666666667,0.6995807127882601,Seed_117,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6666666666666666,0.6363636363636364,0.8455882352941176,0.7933962264150943,0.7,0.8627183787561147,Seed_117,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4315068493150684,0.2903225806451613,0.5931372549019608,0.6887687687687687,0.84,0.7871071071071071,Seed_119,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.7011494252873564,0.6161616161616161,0.8725490196078431,0.8496096096096096,0.8133333333333334,0.9052252252252252,Seed_119,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.3888888888888889,0.2557077625570776,0.5686274509803921,0.6653841220982429,0.8115942028985508,0.7490487794450857,Seed_119,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6190476190476191,0.5252525252525253,0.8431372549019608,0.8074900602795947,0.7536231884057971,0.8719593005856954,Seed_119,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4200626959247649,0.2925764192139738,0.5465686274509803,0.6175052410901467,0.7444444444444445,0.688469601677149,Seed_119,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6593406593406593,0.6521739130434783,0.8480392156862745,0.7830188679245282,0.6666666666666666,0.8752271139063592,Seed_119,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.3963414634146341,0.2569169960474308,0.5147058823529411,0.6510510510510511,0.8666666666666667,0.7767367367367367,Seed_120,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.7169811320754718,0.6785714285714286,0.8897058823529411,0.8394594594594595,0.76,0.903983983983984,Seed_120,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.3233532934131736,0.2037735849056604,0.446078431372549,0.5800949082980633,0.782608695652174,0.7091188918814929,Seed_120,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6216216216216217,0.5822784810126582,0.8627450980392157,0.7846607669616519,0.6666666666666666,0.8723440639562225,Seed_120,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4089635854341736,0.2734082397003745,0.4828431372549019,0.6005241090146751,0.8111111111111111,0.6741963661774982,Seed_120,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6892655367231639,0.7011494252873564,0.8651960784313726,0.7980083857442348,0.6777777777777778,0.8688329839273236,Seed_120,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5592417061611374,0.4338235294117647,0.7720588235294118,0.7777177177177177,0.7866666666666666,0.8375175175175176,Seed_100,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6918238993710691,0.6547619047619048,0.8799019607843137,0.8231231231231231,0.7333333333333333,0.8902102102102102,Seed_100,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.482051282051282,0.373015873015873,0.7524509803921569,0.7240605361036296,0.6811594202898551,0.7904108417767518,Seed_100,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6029411764705882,0.6119402985074627,0.8676470588235294,0.7587533666794921,0.5942028985507246,0.8368603308964987,Seed_100,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.5454545454545454,0.4342105263157895,0.7303921568627451,0.7314465408805031,0.7333333333333333,0.7919636617749826,Seed_100,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.7142857142857144,0.7065217391304348,0.8725490196078431,0.8186582809224319,0.7222222222222222,0.8774982529699511,Seed_100,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.3914373088685015,0.2539682539682539,0.5122549019607843,0.6443843843843844,0.8533333333333334,0.7937537537537539,Seed_101,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.4566929133858267,0.5576923076923077,0.8308823529411765,0.6587987987987988,0.3866666666666666,0.832032032032032,Seed_101,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.3491124260355029,0.2193308550185873,0.4607843137254901,0.6178017186097217,0.855072463768116,0.7410542516352443,Seed_101,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.2278481012658227,0.9,0.8504901960784313,0.5637424650506605,0.1304347826086956,0.8253174297806849,Seed_101,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4079320113314448,0.2737642585551331,0.4877450980392157,0.599685534591195,0.8,0.6916491963661774,Seed_101,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6568627450980392,0.5877192982456141,0.8284313725490197,0.7983228511530398,0.7444444444444445,0.8614954577218727,Seed_101,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4025157232704403,0.2633744855967078,0.5343137254901961,0.657897897897898,0.8533333333333334,0.8004804804804805,Seed_102,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.7000000000000001,0.6588235294117647,0.8823529411764706,0.8297897897897898,0.7466666666666667,0.8573773773773775,Seed_102,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.3578274760383387,0.2295081967213114,0.5073529411764706,0.62851096575606,0.8115942028985508,0.7281219272369716,Seed_102,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.647887323943662,0.6301369863013698,0.8774509803921569,0.7935103244837758,0.6666666666666666,0.8608439143260228,Seed_102,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4235294117647058,0.288,0.5196078431372549,0.6201257861635221,0.8,0.691701607267645,Seed_102,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.689655172413793,0.7142857142857143,0.8676470588235294,0.7955974842767295,0.6666666666666666,0.8901816911250874,Seed_102,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.5595854922279793,0.4576271186440678,0.7916666666666666,0.763903903903904,0.72,0.8371171171171171,Seed_103,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6967741935483871,0.675,0.8848039215686274,0.8209609609609609,0.72,0.8949749749749749,Seed_103,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.5052631578947367,0.396694214876033,0.7696078431372549,0.7401564704373477,0.6956521739130435,0.8021033730922149,Seed_103,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6666666666666667,0.6282051282051282,0.8799019607843137,0.8122996024111838,0.7101449275362319,0.864990808430593,Seed_103,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.5158371040723982,0.4351145038167939,0.7377450980392157,0.700314465408805,0.6333333333333333,0.7651292802236197,Seed_103,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6775956284153005,0.6666666666666666,0.8553921568627451,0.7957023060796646,0.6888888888888889,0.876345213137666,Seed_103,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.5446009389671361,0.4202898550724637,0.7622549019607843,0.7665465465465465,0.7733333333333333,0.8379579579579581,Seed_104,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6708860759493671,0.6385542168674698,0.8725490196078431,0.8082882882882882,0.7066666666666667,0.8697497497497497,Seed_104,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4834123222748815,0.3591549295774648,0.7328431372549019,0.7353469283057585,0.7391304347826086,0.7916078833739473,Seed_104,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6805555555555556,0.6533333333333333,0.8872549019607843,0.8167243811722458,0.7101449275362319,0.8676414005386688,Seed_104,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4979919678714858,0.389937106918239,0.6936274509803921,0.6919287211740042,0.6888888888888889,0.7485324947589098,Seed_104,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.711864406779661,0.7241379310344828,0.875,0.8122641509433962,0.7,0.8695667365478686,Seed_104,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.6296296296296295,0.5862068965517241,0.8529411764705882,0.7859459459459459,0.68,0.8648248248248248,Seed_105,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6956521739130435,0.6511627906976745,0.8799019607843137,0.8282882882882883,0.7466666666666667,0.89981981981982,Seed_105,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.5526315789473684,0.5060240963855421,0.8333333333333334,0.7438758496857766,0.6086956521739131,0.8088153563336326,Seed_105,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6533333333333334,0.6049382716049383,0.8725490196078431,0.8078748236501219,0.7101449275362319,0.8832029413022102,Seed_105,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.6030150753768844,0.5504587155963303,0.8063725490196079,0.7562893081761006,0.6666666666666666,0.8047868623340321,Seed_105,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6503067484662578,0.726027397260274,0.8602941176470589,0.7629979035639414,0.5888888888888889,0.8805730258560448,Seed_105,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4645669291338582,0.329608938547486,0.6666666666666666,0.7131531531531532,0.7866666666666666,0.826146146146146,Seed_106,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.3636363636363636,0.75,0.8455882352941176,0.610990990990991,0.24,0.757117117117117,Seed_106,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4444444444444444,0.3103448275862069,0.6691176470588235,0.7143131973836091,0.782608695652174,0.7780770381770766,Seed_106,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.3652173913043477,0.4565217391304347,0.821078431372549,0.6153007567012954,0.3043478260869565,0.7705100252233765,Seed_106,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4483985765124555,0.3298429319371728,0.6200980392156863,0.6487421383647798,0.7,0.7412473794549266,Seed_106,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.1538461538461538,0.5714285714285714,0.7843137254901961,0.5350104821802935,0.0888888888888888,0.7131376659678547,Seed_106,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.5205479452054795,0.3958333333333333,0.7426470588235294,0.7493693693693694,0.76,0.831071071071071,Seed_107,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.7006369426751593,0.6707317073170732,0.8848039215686274,0.8261261261261261,0.7333333333333333,0.8813213213213213,Seed_107,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4465116279069767,0.3287671232876712,0.7083333333333334,0.7032833140951649,0.6956521739130435,0.7698687529391647,Seed_107,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6242038216560509,0.5568181818181818,0.8553921568627451,0.7975503398743107,0.7101449275362319,0.8699499807618314,Seed_107,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.5560165975103735,0.4437086092715231,0.7377450980392157,0.740146750524109,0.7444444444444445,0.7837526205450733,Seed_107,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.7126436781609196,0.7380952380952381,0.8774509803921569,0.809853249475891,0.6888888888888889,0.8911250873515024,Seed_107,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4144736842105262,0.2751091703056768,0.5637254901960784,0.6707507507507507,0.84,0.7952952952952953,Seed_108,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6956521739130435,0.6511627906976745,0.8799019607843137,0.8282882882882883,0.7466666666666667,0.9069469469469468,Seed_108,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.3536977491961415,0.2272727272727272,0.5073529411764706,0.6227395151981532,0.7971014492753623,0.7438117224573554,Seed_108,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6582278481012659,0.5842696629213483,0.8676470588235294,0.8222393228164679,0.7536231884057971,0.8734556025821898,Seed_108,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4376899696048632,0.301255230125523,0.5465686274509803,0.6374213836477988,0.8,0.7254367575122292,Seed_108,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6666666666666667,0.6458333333333334,0.8480392156862745,0.7909853249475891,0.6888888888888889,0.843046820405311,Seed_108,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.437956204379562,0.3015075376884422,0.6225490196078431,0.6912912912912913,0.8,0.8156556556556558,Seed_109,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.7225806451612902,0.7,0.8946078431372549,0.8372972972972973,0.7466666666666667,0.9103903903903904,Seed_109,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.3722627737226277,0.248780487804878,0.5784313725490197,0.6424265743234577,0.7391304347826086,0.7590098755931769,Seed_109,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6438356164383562,0.6103896103896104,0.8725490196078431,0.7963319225343081,0.6811594202898551,0.8726005728699071,Seed_109,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4647887323943662,0.3402061855670103,0.6274509803921569,0.6654088050314465,0.7333333333333333,0.7149545772187282,Seed_109,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6391752577319588,0.5961538461538461,0.8284313725490197,0.7784067085953879,0.6888888888888889,0.8377358490566038,Seed_109,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4754098360655737,0.3431952662721893,0.6862745098039216,0.72,0.7733333333333333,0.8321921921921922,Seed_110,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.0769230769230769,1.0,0.8235294117647058,0.52,0.04,0.8140140140140141,Seed_110,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4176706827309236,0.2888888888888888,0.6446078431372549,0.6880210337309222,0.7536231884057971,0.7726689752468898,Seed_110,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.2786885245901639,0.320754716981132,0.7843137254901961,0.5700910606643581,0.2463768115942029,0.7159163780941388,Seed_110,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4734982332155477,0.3471502590673575,0.6348039215686274,0.6741090146750524,0.7444444444444445,0.7702655485674353,Seed_110,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6226415094339622,0.5409836065573771,0.803921568627451,0.7786163522012579,0.7333333333333333,0.8381900768693221,Seed_110,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.5126050420168067,0.3742331288343558,0.7156862745098039,0.7535135135135136,0.8133333333333334,0.8387187187187187,Seed_111,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6483516483516483,0.5514018691588785,0.8431372549019608,0.8212612612612613,0.7866666666666666,0.8956556556556556,Seed_111,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4273504273504273,0.303030303030303,0.6715686274509803,0.6927023214056689,0.7246376811594203,0.786755589756744,Seed_111,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.562874251497006,0.4795918367346938,0.821078431372549,0.7653584712068744,0.6811594202898551,0.8644350391176094,Seed_111,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.5259259259259259,0.3944444444444444,0.6862745098039216,0.7230607966457023,0.7888888888888889,0.7744584206848357,Seed_111,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6956521739130436,0.6808510638297872,0.8627450980392157,0.8083857442348008,0.7111111111111111,0.864954577218728,Seed_111,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4244604316546762,0.2906403940886699,0.6078431372549019,0.6771171171171171,0.7866666666666666,0.8022222222222222,Seed_112,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6913580246913581,0.6436781609195402,0.8774509803921569,0.8267867867867869,0.7466666666666667,0.8810810810810812,Seed_112,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.391304347826087,0.2608695652173913,0.5882352941176471,0.6656406310119276,0.782608695652174,0.7719208242486426,Seed_112,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6666666666666666,0.5888888888888889,0.8700980392156863,0.8294856996280621,0.7681159420289855,0.8493865161814372,Seed_112,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4437299035369774,0.3122171945701357,0.5759803921568627,0.6443396226415095,0.7666666666666667,0.7326694619147449,Seed_112,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.7213114754098361,0.7096774193548387,0.875,0.8242138364779874,0.7333333333333333,0.880817610062893,Seed_112,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.5435897435897435,0.4416666666666666,0.7818627450980392,0.7527327327327327,0.7066666666666667,0.8281681681681682,Seed_113,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6748466257668712,0.625,0.8700980392156863,0.8171171171171171,0.7333333333333333,0.9045845845845846,Seed_113,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4867724867724867,0.3833333333333333,0.7622549019607843,0.724188790560472,0.6666666666666666,0.7947928690521995,Seed_113,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6193548387096773,0.5581395348837209,0.8553921568627451,0.7917788893164037,0.6956521739130435,0.880039331366765,Seed_113,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.5357142857142857,0.4477611940298507,0.7450980392156863,0.7169811320754718,0.6666666666666666,0.7727638015373866,Seed_113,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6736842105263158,0.64,0.8480392156862745,0.79895178197065,0.7111111111111111,0.86743535988819,Seed_113,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.5957446808510639,0.495575221238938,0.8137254901960784,0.7877477477477477,0.7466666666666667,0.8364364364364364,Seed_114,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6736842105263158,0.5565217391304348,0.8480392156862745,0.8500900900900901,0.8533333333333334,0.8994194194194195,Seed_114,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4540540540540541,0.3620689655172414,0.7524509803921569,0.6952032833140952,0.6086956521739131,0.7771365054935659,Seed_114,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.5960264900662252,0.5487804878048781,0.8504901960784313,0.7715146851353085,0.6521739130434783,0.8528493865161814,Seed_114,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.5248868778280544,0.4427480916030534,0.7426470588235294,0.7074423480083858,0.6444444444444445,0.7761705101327744,Seed_114,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.663157894736842,0.63,0.8431372549019608,0.7918238993710691,0.7,0.8675751222921034,Seed_114,cv_2,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.5315315315315315,0.4013605442176871,0.7450980392156863,0.7612012012012012,0.7866666666666666,0.8316716716716717,Seed_115,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
Scratch,0.5,0.6842105263157895,0.6753246753246753,0.8823529411764706,0.8091291291291292,0.6933333333333334,0.8904504504504505,Seed_115,cv_0,Epochs_100_Batch_64,Scratch,100,64,,
PARP,0.5,0.4532019704433497,0.3432835820895522,0.7279411764705882,0.7035398230088495,0.6666666666666666,0.7630071394980976,Seed_115,cv_1,Epochs_100_Batch_64,Scratch,100,64,,
